time,from,to,size
495,3,12,0.22421
495,4,13,0.224188
495,14,4,1.96e-07
496,1,2,0.525218
496,5,1,7.75e-08
496,1,6,0.131327
496,7,1,7.58e-08
496,2,3,0.262568
496,2,8,0.131297
496,9,2,5.62e-08
496,2,10,0.131289
496,11,3,6.1e-08
496,3,4,0.131273
496,3,12,0.131275
496,4,13,0.131268
496,14,4,9.16e-08
497,1,2,0.251237
497,5,1,1.01e-08
497,1,6,0.0628145
497,7,1,8.89e-09
497,2,3,0.125609
497,2,8,0.0628076
497,9,2,1.17e-08
497,2,10,0.0628058
497,11,3,1.23e-08
497,3,4,0.0628021
497,3,12,0.0628027
497,4,13,0.0628009
497,14,4,1.05e-08
498,1,2,0.150596
498,1,5,2.56e-09
498,1,6,0.0376509
498,1,7,2.99e-09
498,2,3,0.0752948
498,2,8,0.0376484
498,9,2,3.76e-10
498,2,10,0.0376478
498,11,3,1.89e-10
498,3,4,0.0376465
498,3,12,0.0376467
498,4,13,0.037646
498,4,14,3.73e-09
499,1,2,0.150913
499,5,1,8e-12
499,1,6,0.03773
499,7,1,9.26e-12
499,2,3,0.075453
499,2,8,0.0377275
499,2,9,1.32e-12
499,2,10,0.0377269
499,3,11,1.07e-12
499,3,4,0.0377256
499,3,12,0.0377258
499,4,13,0.0377251
499,14,4,1.23e-11
500,1,2,0.167042
500,5,1,2.44e-10
500,1,6,0.0417627
500,7,1,3.13e-10
500,2,3,0.0835168
500,2,8,0.0417597
500,2,9,1.65e-10
500,2,10,0.0417589
500,3,11,1.45e-10
500,3,4,0.0417572
500,3,12,0.0417575
500,4,13,0.0417567
500,14,4,3.98e-10
501,1,2,0.282017
501,1,5,6.4e-09
501,1,6,0.0705108
501,1,7,5.91e-09
501,2,3,0.140997
501,2,8,0.070502
501,2,9,6.29e-09
501,2,10,0.0704998
501,3,11,6.67e-09
501,3,4,0.0704951
501,3,12,0.0704959
501,4,13,0.0704937
501,4,14,7.05e-09
502,1,2,0.592831
502,1,5,7.69e-08
502,1,6,0.148237
502,1,7,7.56e-08
502,2,3,0.296364
502,2,8,0.148198
502,2,9,5.44e-08
502,2,10,0.148188
502,3,11,5.91e-08
502,3,4,0.148167
502,3,12,0.148171
502,4,13,0.148161
502,4,14,9.14e-08
503,1,2,0.998685
503,1,5,2.03e-07
503,1,6,0.249754
503,1,7,2.01e-07
503,2,3,0.499195
503,2,8,0.249644
503,2,9,1.35e-07
503,2,10,0.249616
503,3,11,1.48e-07
503,3,4,0.249556
503,3,12,0.249565
503,4,13,0.249537
503,4,14,2.44e-07
504,1,2,1.19283
504,1,5,1.22e-07
504,1,6,0.298327
504,1,7,1.21e-07
504,2,3,0.596207
504,2,8,0.298169
504,2,9,8.01e-08
504,2,10,0.298129
504,3,11,8.77e-08
504,3,4,0.298044
504,3,12,0.298057
504,4,13,0.298018
504,4,14,1.46e-07
505,1,2,0.998692
505,5,1,9.85e-08
505,1,6,0.249756
505,7,1,9.76e-08
505,2,3,0.499199
505,2,8,0.249645
505,9,2,6.59e-08
505,2,10,0.249617
505,11,3,7.2e-08
505,3,4,0.249558
505,3,12,0.249567
505,4,13,0.24954
505,14,4,1.18e-07
506,1,2,0.433301
506,5,1,8.09e-08
506,1,6,0.148422
506,7,1,7.86e-08
506,2,3,0.136475
506,2,8,0.148397
506,9,2,5.73e-08
506,2,10,0.148387
506,11,3,5.88e-08
506,4,3,0.0119147
506,3,12,0.148384
506,13,4,0.0119147
506,14,4,8.48e-08
507,2,1,0.0283334
507,1,5,7.04e-08
507,1,6,0.0706808
507,1,7,7.23e-08
507,3,2,0.1697
507,2,8,0.0706844
507,2,9,4.65e-08
507,2,10,0.0706822
507,3,11,5.6e-08
507,4,3,0.240401
507,3,12,0.0706918
507,13,4,0.240418
507,4,14,1.02e-07
508,2,1,0.273284
508,1,5,7.86e-08
508,1,6,0.0419052
508,1,7,7.95e-08
508,3,2,0.357127
508,2,8,0.0419126
508,2,9,5.52e-08
508,2,10,0.0419118
508,3,11,6.36e-08
508,4,3,0.399086
508,3,12,0.0419218
508,13,4,0.399133
508,4,14,1.06e-07
509,2,1,0.389016
509,1,5,4.9e-08
509,1,6,0.0378878
509,1,7,4.95e-08
509,3,2,0.464847
509,2,8,0.0378968
509,2,9,3.64e-08
509,2,10,0.0378962
509,3,11,4.12e-08
509,4,3,0.502818
509,3,12,0.0379076
509,13,4,0.502892
509,4,14,6.46e-08
510,2,1,0.45196
510,1,5,3.02e-08
510,1,6,0.0378266
510,1,7,3.05e-08
510,3,2,0.527684
510,2,8,0.0378369
510,2,9,2.29e-08
510,2,10,0.0378363
510,3,11,2.58e-08
510,4,3,0.565615
510,3,12,0.0378492
510,13,4,0.565708
510,4,14,3.95e-08
511,2,1,1.33834
511,1,5,6.09e-07
511,1,6,0.0635364
511,1,7,6.11e-07
511,3,2,0.989889
511,2,8,0.0635849
511,9,2,0.476038
511,2,10,0.0635831
511,3,11,4.73e-07
511,4,3,1.0538
511,3,12,0.0636231
511,13,4,0.565527
511,14,4,0.488593
512,2,1,1.50265
512,5,1,0.138541
512,1,6,0.133802
512,7,1,0.475456
512,3,2,1.29494
512,2,8,0.133918
512,9,2,0.476051
512,2,10,0.13391
512,11,3,0.476347
512,4,3,0.95308
512,3,12,0.134021
512,13,4,0.476652
512,14,4,0.476691
513,2,1,0.576313
513,5,1,0.314859
513,1,6,0.22781
513,7,1,0.314913
513,3,2,0.717215
513,2,8,0.227902
513,9,2,0.314955
513,2,10,0.227879
513,11,3,0.315059
513,4,3,0.6303
513,3,12,0.228001
513,13,4,0.315199
513,14,4,0.315216
514,1,2,0.481637
514,5,1,0.118979
514,1,6,0.319184
514,7,1,0.118986
514,3,2,0.0377117
514,2,8,0.319146
514,9,2,0.118948
514,2,10,0.3191
514,11,3,0.118946
514,4,3,0.237917
514,3,12,0.319151
514,13,4,0.118966
514,14,4,0.118968
515,1,2,1.23184
515,1,5,5.17e-07
515,1,6,0.38491
515,1,7,5.13e-07
515,2,3,0.462125
515,2,8,0.384717
515,2,9,3.18e-07
515,2,10,0.384649
515,3,11,3.42e-07
515,3,4,0.0774589
515,3,12,0.384602
515,4,13,0.0774565
515,4,14,5.97e-07
516,1,2,1.47665
516,1,5,1.95e-07
516,1,6,0.409022
516,1,7,1.94e-07
516,2,3,0.658698
516,2,8,0.408762
516,2,9,1.31e-07
516,2,10,0.408686
516,3,11,1.41e-07
516,3,4,0.249977
516,3,12,0.408591
516,4,13,0.249959
516,4,14,2.28e-07
517,1,2,1.53517
517,1,5,4.94e-08
517,1,6,0.383989
517,1,7,4.93e-08
517,2,3,0.767237
517,2,8,0.383727
517,2,9,4e-08
517,2,10,0.38366
517,3,11,4.23e-08
517,3,4,0.38352
517,3,12,0.383542
517,4,13,0.383476
517,4,14,5.66e-08
518,1,2,1.26649
518,5,1,1.83e-07
518,1,6,0.316757
518,7,1,1.82e-07
518,2,3,0.633011
518,2,8,0.316579
518,9,2,1.21e-07
518,2,10,0.316533
518,11,3,1.32e-07
518,3,4,0.316438
518,3,12,0.316454
518,4,13,0.316409
518,14,4,2.2e-07
519,1,2,0.89718
519,5,1,1.64e-07
519,1,6,0.224362
519,7,1,1.62e-07
519,2,3,0.448472
519,2,8,0.224273
519,9,2,1.11e-07
519,2,10,0.22425
519,11,3,1.21e-07
519,3,4,0.224202
519,3,12,0.22421
519,4,13,0.224188
519,14,4,1.96e-07
520,1,2,0.525218
520,5,1,7.75e-08
520,1,6,0.131327
520,7,1,7.58e-08
520,2,3,0.262568
520,2,8,0.131297
520,9,2,5.62e-08
520,2,10,0.131289
520,11,3,6.1e-08
520,3,4,0.131273
520,3,12,0.131275
520,4,13,0.131268
520,14,4,9.16e-08
521,1,2,0.251237
521,5,1,1.01e-08
521,1,6,0.0628145
521,7,1,8.89e-09
521,2,3,0.125609
521,2,8,0.0628076
521,9,2,1.17e-08
521,2,10,0.0628058
521,11,3,1.23e-08
521,3,4,0.0628021
521,3,12,0.0628027
521,4,13,0.0628009
521,14,4,1.05e-08
522,1,2,0.150596
522,1,5,2.56e-09
522,1,6,0.0376509
522,1,7,2.99e-09
522,2,3,0.0752948
522,2,8,0.0376484
522,9,2,3.76e-10
522,2,10,0.0376478
522,11,3,1.89e-10
522,3,4,0.0376465
522,3,12,0.0376467
522,4,13,0.037646
522,4,14,3.73e-09
523,1,2,0.150913
523,5,1,8e-12
523,1,6,0.03773
523,7,1,9.26e-12
523,2,3,0.075453
523,2,8,0.0377275
523,2,9,1.32e-12
523,2,10,0.0377269
523,3,11,1.07e-12
523,3,4,0.0377256
523,3,12,0.0377258
523,4,13,0.0377251
523,14,4,1.23e-11
524,1,2,0.167042
524,5,1,2.44e-10
524,1,6,0.0417627
524,7,1,3.13e-10
524,2,3,0.0835168
524,2,8,0.0417597
524,2,9,1.65e-10
524,2,10,0.0417589
524,3,11,1.45e-10
524,3,4,0.0417572
524,3,12,0.0417575
524,4,13,0.0417567
524,14,4,3.98e-10
525,1,2,0.282017
525,1,5,6.4e-09
525,1,6,0.0705108
525,1,7,5.91e-09
525,2,3,0.140997
525,2,8,0.070502
525,2,9,6.29e-09
525,2,10,0.0704998
525,3,11,6.67e-09
525,3,4,0.0704951
525,3,12,0.0704959
525,4,13,0.0704937
525,4,14,7.05e-09
526,1,2,0.592831
526,1,5,7.69e-08
526,1,6,0.148237
526,1,7,7.56e-08
526,2,3,0.296364
526,2,8,0.148198
526,2,9,5.44e-08
526,2,10,0.148188
526,3,11,5.91e-08
526,3,4,0.148167
526,3,12,0.148171
526,4,13,0.148161
526,4,14,9.14e-08
527,1,2,0.998685
527,1,5,2.03e-07
527,1,6,0.249754
527,1,7,2.01e-07
527,2,3,0.499195
527,2,8,0.249644
527,2,9,1.35e-07
527,2,10,0.249616
527,3,11,1.48e-07
527,3,4,0.249556
527,3,12,0.249565
527,4,13,0.249537
527,4,14,2.44e-07
528,1,2,1.19283
528,1,5,1.22e-07
528,1,6,0.298327
528,1,7,1.21e-07
528,2,3,0.596207
528,2,8,0.298169
528,2,9,8.01e-08
528,2,10,0.298129
528,3,11,8.77e-08
528,3,4,0.298044
528,3,12,0.298057
528,4,13,0.298018
528,4,14,1.46e-07
529,1,2,0.998692
529,5,1,9.85e-08
529,1,6,0.249756
529,7,1,9.76e-08
529,2,3,0.499199
529,2,8,0.249645
529,9,2,6.59e-08
529,2,10,0.249617
529,11,3,7.2e-08
529,3,4,0.249558
529,3,12,0.249567
529,4,13,0.24954
529,14,4,1.18e-07
530,1,2,0.433301
530,5,1,8.09e-08
530,1,6,0.148422
530,7,1,7.86e-08
530,2,3,0.136475
530,2,8,0.148397
530,9,2,5.73e-08
530,2,10,0.148387
530,11,3,5.88e-08
530,4,3,0.0119147
530,3,12,0.148384
530,13,4,0.0119147
530,14,4,8.48e-08
531,2,1,0.0283334
531,1,5,7.04e-08
531,1,6,0.0706808
531,1,7,7.23e-08
531,3,2,0.1697
531,2,8,0.0706844
531,2,9,4.65e-08
531,2,10,0.0706822
531,3,11,5.6e-08
531,4,3,0.240401
531,3,12,0.0706918
531,13,4,0.240418
531,4,14,1.02e-07
532,2,1,0.273284
532,1,5,7.86e-08
532,1,6,0.0419052
532,1,7,7.95e-08
532,3,2,0.357127
532,2,8,0.0419126
532,2,9,5.52e-08
532,2,10,0.0419118
532,3,11,6.36e-08
532,4,3,0.399086
532,3,12,0.0419218
532,13,4,0.399133
532,4,14,1.06e-07
533,2,1,0.389016
533,1,5,4.9e-08
533,1,6,0.0378878
533,1,7,4.95e-08
533,3,2,0.464847
533,2,8,0.0378968
533,2,9,3.64e-08
533,2,10,0.0378962
533,3,11,4.12e-08
533,4,3,0.502818
533,3,12,0.0379076
533,13,4,0.502892
533,4,14,6.46e-08
534,2,1,0.45196
534,1,5,3.02e-08
534,1,6,0.0378266
534,1,7,3.05e-08
534,3,2,0.527684
534,2,8,0.0378369
534,2,9,2.29e-08
534,2,10,0.0378363
534,3,11,2.58e-08
534,4,3,0.565615
534,3,12,0.0378492
534,13,4,0.565708
534,4,14,3.95e-08
535,2,1,0.439576
535,5,1,0.563407
535,1,6,0.0634169
535,1,7,3.26e-07
535,3,2,0.566491
535,2,8,0.0634344
535,2,9,2.14e-07
535,2,10,0.0634326
535,11,3,0.066252
535,4,3,0.563787
535,3,12,0.0634562
535,13,4,0.56388
535,4,14,3.88e-07
536,2,1,1.1629
536,5,1,0.474706
536,1,6,0.133532
536,7,1,0.138272
536,3,2,1.2921
536,2,8,0.133625
536,9,2,0.13835
536,2,10,0.133617
536,11,3,0.475303
536,4,3,0.950993
536,3,12,0.133727
536,13,4,0.475608
536,14,4,0.475647
537,2,1,0.576309
537,5,1,0.314858
537,1,6,0.227809
537,7,1,0.314912
537,3,2,0.717212
537,2,8,0.227902
537,9,2,0.314955
537,2,10,0.227879
537,11,3,0.315059
537,4,3,0.630297
537,3,12,0.228001
537,13,4,0.315198
537,14,4,0.315215
538,1,2,0.481637
538,5,1,0.118979
538,1,6,0.319184
538,7,1,0.118986
538,3,2,0.0377117
538,2,8,0.319146
538,9,2,0.118948
538,2,10,0.3191
538,11,3,0.118946
538,4,3,0.237917
538,3,12,0.319151
538,13,4,0.118966
538,14,4,0.118968
539,1,2,1.23184
539,1,5,5.17e-07
539,1,6,0.38491
539,1,7,5.13e-07
539,2,3,0.462125
539,2,8,0.384717
539,2,9,3.18e-07
539,2,10,0.384649
539,3,11,3.42e-07
539,3,4,0.0774589
539,3,12,0.384602
539,4,13,0.0774565
539,4,14,5.97e-07
540,1,2,1.47665
540,1,5,1.95e-07
540,1,6,0.409022
540,1,7,1.94e-07
540,2,3,0.658698
540,2,8,0.408762
540,2,9,1.31e-07
540,2,10,0.408686
540,3,11,1.41e-07
540,3,4,0.249977
540,3,12,0.408591
540,4,13,0.249959
540,4,14,2.28e-07
541,1,2,1.53517
541,1,5,4.94e-08
541,1,6,0.383989
541,1,7,4.93e-08
541,2,3,0.767237
541,2,8,0.383727
541,2,9,4e-08
541,2,10,0.38366
541,3,11,4.23e-08
541,3,4,0.38352
541,3,12,0.383542
541,4,13,0.383476
541,4,14,5.66e-08
542,1,2,1.26649
542,5,1,1.83e-07
542,1,6,0.316757
542,7,1,1.82e-07
542,2,3,0.633011
542,2,8,0.316579
542,9,2,1.21e-07
542,2,10,0.316533
542,11,3,1.32e-07
542,3,4,0.316438
542,3,12,0.316454
542,4,13,0.316409
542,14,4,2.2e-07
543,1,2,0.89718
543,5,1,1.64e-07
543,1,6,0.224362
543,7,1,1.62e-07
543,2,3,0.448472
543,2,8,0.224273
543,9,2,1.11e-07
543,2,10,0.22425
543,11,3,1.21e-07
543,3,4,0.224202
543,3,12,0.22421
543,4,13,0.224188
543,14,4,1.96e-07
544,1,2,0.525218
544,5,1,7.75e-08
544,1,6,0.131327
544,7,1,7.58e-08
544,2,3,0.262568
544,2,8,0.131297
544,9,2,5.62e-08
544,2,10,0.131289
544,11,3,6.1e-08
544,3,4,0.131273
544,3,12,0.131275
544,4,13,0.131268
544,14,4,9.16e-08
545,1,2,0.251237
545,5,1,1.01e-08
545,1,6,0.0628145
545,7,1,8.89e-09
545,2,3,0.125609
545,2,8,0.0628076
545,9,2,1.17e-08
545,2,10,0.0628058
545,11,3,1.23e-08
545,3,4,0.0628021
545,3,12,0.0628027
545,4,13,0.0628009
545,14,4,1.05e-08
546,1,2,0.150596
546,1,5,2.56e-09
546,1,6,0.0376509
546,1,7,2.99e-09
546,2,3,0.0752948
546,2,8,0.0376484
546,9,2,3.76e-10
546,2,10,0.0376478
546,11,3,1.89e-10
546,3,4,0.0376465
546,3,12,0.0376467
546,4,13,0.037646
546,4,14,3.73e-09
547,1,2,0.150913
547,5,1,8e-12
547,1,6,0.03773
547,7,1,9.26e-12
547,2,3,0.075453
547,2,8,0.0377275
547,2,9,1.32e-12
547,2,10,0.0377269
547,3,11,1.07e-12
547,3,4,0.0377256
547,3,12,0.0377258
547,4,13,0.0377251
547,14,4,1.23e-11
548,1,2,0.167042
548,5,1,2.44e-10
548,1,6,0.0417627
548,7,1,3.13e-10
548,2,3,0.0835168
548,2,8,0.0417597
548,2,9,1.65e-10
548,2,10,0.0417589
548,3,11,1.45e-10
548,3,4,0.0417572
548,3,12,0.0417575
548,4,13,0.0417567
548,14,4,3.98e-10
549,1,2,0.282017
549,1,5,6.4e-09
549,1,6,0.0705108
549,1,7,5.91e-09
549,2,3,0.140997
549,2,8,0.070502
549,2,9,6.29e-09
549,2,10,0.0704998
549,3,11,6.67e-09
549,3,4,0.0704951
549,3,12,0.0704959
549,4,13,0.0704937
549,4,14,7.05e-09
550,1,2,0.592831
550,1,5,7.69e-08
550,1,6,0.148237
550,1,7,7.56e-08
550,2,3,0.296364
550,2,8,0.148198
550,2,9,5.44e-08
550,2,10,0.148188
550,3,11,5.91e-08
550,3,4,0.148167
550,3,12,0.148171
550,4,13,0.148161
550,4,14,9.14e-08
551,1,2,0.998685
551,1,5,2.03e-07
551,1,6,0.249754
551,1,7,2.01e-07
551,2,3,0.499195
551,2,8,0.249644
551,2,9,1.35e-07
551,2,10,0.249616
551,3,11,1.48e-07
551,3,4,0.249556
551,3,12,0.249565
551,4,13,0.249537
551,4,14,2.44e-07
552,1,2,1.19283
552,1,5,1.22e-07
552,1,6,0.298327
552,1,7,1.21e-07
552,2,3,0.596207
552,2,8,0.298169
552,2,9,8.01e-08
552,2,10,0.298129
552,3,11,8.77e-08
552,3,4,0.298044
552,3,12,0.298057
552,4,13,0.298018
552,4,14,1.46e-07
553,1,2,0.998692
553,5,1,9.85e-08
553,1,6,0.249756
553,7,1,9.76e-08
553,2,3,0.499199
553,2,8,0.249645
553,9,2,6.59e-08
553,2,10,0.249617
553,11,3,7.2e-08
553,3,4,0.249558
553,3,12,0.249567
553,4,13,0.24954
553,14,4,1.18e-07
554,1,2,0.26373
554,1,5,0.0376802
554,1,6,0.0376796
554,1,7,0.0376794
554,2,3,0.150691
554,2,8,0.0376748
554,2,9,0.0376748
554,2,10,0.0376742
554,3,11,0.0376718
554,3,4,0.075341
554,3,12,0.0376713
554,4,13,0.0376698
554,4,14,0.0376696
555,1,2,0.291873
555,1,5,0.0417016
555,1,6,0.0417009
555,1,7,0.0417006
555,2,3,0.16677
555,2,8,0.041695
555,2,9,0.041695
555,2,10,0.0416942
555,3,11,0.0416913
555,3,4,0.0833796
555,3,12,0.0416908
555,4,13,0.0416889
555,4,14,0.0416886
556,1,2,0.492247
556,1,5,0.0703364
556,1,6,0.0703343
556,1,7,0.0703336
556,2,3,0.281241
556,2,8,0.0703176
556,2,9,0.0703176
556,2,10,0.0703154
556,3,11,0.0703071
556,3,4,0.140605
556,3,12,0.0703055
556,4,13,0.0703002
556,4,14,0.0702993
557,1,2,1.03177
557,1,5,0.147463
557,1,6,0.147454
557,1,7,0.147451
557,2,3,0.58939
557,2,8,0.147381
557,2,9,0.147381
557,2,10,0.147371
557,3,11,0.147335
557,3,4,0.294629
557,3,12,0.147327
557,4,13,0.147304
557,4,14,0.1473
558,1,2,1.73151
558,1,5,0.247551
558,1,6,0.247526
558,1,7,0.247517
558,2,3,0.988889
558,2,8,0.247318
558,2,9,0.247318
558,2,10,0.24729
558,3,11,0.247186
558,3,4,0.494256
558,3,12,0.247163
558,4,13,0.247097
558,4,14,0.247086
559,1,2,2.06435
559,1,5,0.295182
559,1,6,0.295146
559,1,7,0.295134
559,2,3,1.17885
559,2,8,0.294849
559,2,9,0.294849
559,2,10,0.294809
559,3,11,0.294661
559,3,4,0.58916
559,3,12,0.29463
559,4,13,0.294536
559,4,14,0.29452
560,1,2,1.73155
560,1,5,0.247559
560,1,6,0.247533
560,1,7,0.247525
560,2,3,0.988922
560,2,8,0.247323
560,2,9,0.247323
560,2,10,0.247295
560,3,11,0.247191
560,3,4,0.494275
560,3,12,0.247172
560,4,13,0.247106
560,4,14,0.247095
561,1,2,0.433301
561,5,1,2.08e-07
561,1,6,0.148423
561,7,1,2.02e-07
561,2,3,0.136475
561,2,8,0.148397
561,9,2,1.43e-07
561,2,10,0.148387
561,11,3,1.47e-07
561,4,3,0.011915
561,3,12,0.148385
561,13,4,0.0119149
561,14,4,2.19e-07
562,2,1,0.0283334
562,1,5,7.04e-08
562,1,6,0.0706808
562,1,7,7.23e-08
562,3,2,0.1697
562,2,8,0.0706844
562,2,9,4.65e-08
562,2,10,0.0706822
562,3,11,5.6e-08
562,4,3,0.240401
562,3,12,0.0706918
562,13,4,0.240418
562,4,14,1.02e-07
563,2,1,0.273284
563,1,5,7.86e-08
563,1,6,0.0419052
563,1,7,7.95e-08
563,3,2,0.357127
563,2,8,0.0419126
563,2,9,5.52e-08
563,2,10,0.0419118
563,3,11,6.36e-08
563,4,3,0.399086
563,3,12,0.0419218
563,13,4,0.399133
563,4,14,1.06e-07
564,2,1,0.389016
564,1,5,4.9e-08
564,1,6,0.0378878
564,1,7,4.95e-08
564,3,2,0.464847
564,2,8,0.0378968
564,2,9,3.64e-08
564,2,10,0.0378962
564,3,11,4.12e-08
564,4,3,0.502818
564,3,12,0.0379076
564,13,4,0.502892
564,4,14,6.46e-08
565,2,1,0.45196
565,1,5,3.02e-08
565,1,6,0.0378266
565,1,7,3.05e-08
565,3,2,0.527684
565,2,8,0.0378369
565,2,9,2.29e-08
565,2,10,0.0378363
565,3,11,2.58e-08
565,4,3,0.565615
565,3,12,0.0378492
565,13,4,0.565708
565,4,14,3.95e-08
566,2,1,0.753852
566,1,5,6.58e-08
566,1,6,0.063264
566,1,7,6.67e-08
566,3,2,0.559353
566,2,8,0.0632918
566,9,2,0.321212
566,2,10,0.06329
566,11,3,0.0602347
566,4,3,0.562522
566,3,12,0.0633134
566,13,4,0.562614
566,4,14,1.01e-07
567,2,1,1.12973
567,5,1,0.475078
567,1,6,0.133638
567,7,1,0.348326
567,3,2,0.922095
567,2,8,0.133726
567,9,2,0.475367
567,2,10,0.133718
567,11,3,0.475555
567,4,3,0.58057
567,3,12,0.133798
567,13,4,0.47575
567,14,4,0.104918
568,2,1,0.576309
568,5,1,0.314857
568,1,6,0.227809
568,7,1,0.314911
568,3,2,0.717211
568,2,8,0.227902
568,9,2,0.314954
568,2,10,0.227878
568,11,3,0.315058
568,4,3,0.630296
568,3,12,0.228
568,13,4,0.315197
568,14,4,0.315215
569,1,2,0.481637
569,5,1,0.118979
569,1,6,0.319184
569,7,1,0.118986
569,3,2,0.0377117
569,2,8,0.319146
569,9,2,0.118948
569,2,10,0.3191
569,11,3,0.118946
569,4,3,0.237917
569,3,12,0.319151
569,13,4,0.118966
569,14,4,0.118968
570,1,2,1.23184
570,1,5,5.17e-07
570,1,6,0.38491
570,1,7,5.13e-07
570,2,3,0.462125
570,2,8,0.384717
570,2,9,3.18e-07
570,2,10,0.384649
570,3,11,3.42e-07
570,3,4,0.0774589
570,3,12,0.384602
570,4,13,0.0774565
570,4,14,5.97e-07
571,1,2,1.47665
571,1,5,1.95e-07
571,1,6,0.409022
571,1,7,1.94e-07
571,2,3,0.658698
571,2,8,0.408762
571,2,9,1.31e-07
571,2,10,0.408686
571,3,11,1.41e-07
571,3,4,0.249977
571,3,12,0.408591
571,4,13,0.249959
571,4,14,2.28e-07
572,1,2,1.53517
572,1,5,4.94e-08
572,1,6,0.383989
572,1,7,4.93e-08
572,2,3,0.767237
572,2,8,0.383727
572,2,9,4e-08
572,2,10,0.38366
572,3,11,4.23e-08
572,3,4,0.38352
572,3,12,0.383542
572,4,13,0.383476
572,4,14,5.66e-08
573,1,2,1.26649
573,5,1,1.83e-07
573,1,6,0.316757
573,7,1,1.82e-07
573,2,3,0.633011
573,2,8,0.316579
573,9,2,1.21e-07
573,2,10,0.316533
573,11,3,1.32e-07
573,3,4,0.316438
573,3,12,0.316454
573,4,13,0.316409
573,14,4,2.2e-07
574,1,2,0.89718
574,5,1,1.64e-07
574,1,6,0.224362
574,7,1,1.62e-07
574,2,3,0.448472
574,2,8,0.224273
574,9,2,1.11e-07
574,2,10,0.22425
574,11,3,1.21e-07
574,3,4,0.224202
574,3,12,0.22421
574,4,13,0.224188
574,14,4,1.96e-07
575,1,2,0.525218
575,5,1,7.75e-08
575,1,6,0.131327
575,7,1,7.58e-08
575,2,3,0.262568
575,2,8,0.131297
575,9,2,5.62e-08
575,2,10,0.131289
575,11,3,6.1e-08
575,3,4,0.131273
575,3,12,0.131275
575,4,13,0.131268
575,14,4,9.16e-08
576,1,2,0.251237
576,5,1,1.01e-08
576,1,6,0.0628145
576,7,1,8.89e-09
576,2,3,0.125609
576,2,8,0.0628076
576,9,2,1.17e-08
576,2,10,0.0628058
576,11,3,1.23e-08
576,3,4,0.0628021
576,3,12,0.0628027
576,4,13,0.0628009
576,14,4,1.05e-08
577,1,2,0.150596
577,1,5,2.56e-09
577,1,6,0.0376509
577,1,7,2.99e-09
577,2,3,0.0752948
577,2,8,0.0376484
577,9,2,3.76e-10
577,2,10,0.0376478
577,11,3,1.89e-10
577,3,4,0.0376465
577,3,12,0.0376467
577,4,13,0.037646
577,4,14,3.73e-09
578,1,2,0.150913
578,5,1,8e-12
578,1,6,0.03773
578,7,1,9.26e-12
578,2,3,0.075453
578,2,8,0.0377275
578,2,9,1.32e-12
578,2,10,0.0377269
578,3,11,1.07e-12
578,3,4,0.0377256
578,3,12,0.0377258
578,4,13,0.0377251
578,14,4,1.23e-11
579,1,2,0.167042
579,5,1,2.44e-10
579,1,6,0.0417627
579,7,1,3.13e-10
579,2,3,0.0835168
579,2,8,0.0417597
579,2,9,1.65e-10
579,2,10,0.0417589
579,3,11,1.45e-10
579,3,4,0.0417572
579,3,12,0.0417575
579,4,13,0.0417567
579,14,4,3.98e-10
580,1,2,0.282017
580,1,5,6.4e-09
580,1,6,0.0705108
580,1,7,5.91e-09
580,2,3,0.140997
580,2,8,0.070502
580,2,9,6.29e-09
580,2,10,0.0704998
580,3,11,6.67e-09
580,3,4,0.0704951
580,3,12,0.0704959
580,4,13,0.0704937
580,4,14,7.05e-09
581,1,2,0.592831
581,1,5,7.69e-08
581,1,6,0.148237
581,1,7,7.56e-08
581,2,3,0.296364
581,2,8,0.148198
581,2,9,5.44e-08
581,2,10,0.148188
581,3,11,5.91e-08
581,3,4,0.148167
581,3,12,0.148171
581,4,13,0.148161
581,4,14,9.14e-08
582,1,2,0.998685
582,1,5,2.03e-07
582,1,6,0.249754
582,1,7,2.01e-07
582,2,3,0.499195
582,2,8,0.249644
582,2,9,1.35e-07
582,2,10,0.249616
582,3,11,1.48e-07
582,3,4,0.249556
582,3,12,0.249565
582,4,13,0.249537
582,4,14,2.44e-07
583,1,2,1.19283
583,1,5,1.22e-07
583,1,6,0.298327
583,1,7,1.21e-07
583,2,3,0.596207
583,2,8,0.298169
583,2,9,8.01e-08
583,2,10,0.298129
583,3,11,8.77e-08
583,3,4,0.298044
583,3,12,0.298057
583,4,13,0.298018
583,4,14,1.46e-07
584,1,2,0.998692
584,5,1,9.85e-08
584,1,6,0.249756
584,7,1,9.76e-08
584,2,3,0.499199
584,2,8,0.249645
584,9,2,6.59e-08
584,2,10,0.249617
584,11,3,7.2e-08
584,3,4,0.249558
584,3,12,0.249567
584,4,13,0.24954
584,14,4,1.18e-07
585,1,2,0.433301
585,5,1,8.09e-08
585,1,6,0.148422
585,7,1,7.86e-08
585,2,3,0.136475
585,2,8,0.148397
585,9,2,5.73e-08
585,2,10,0.148387
585,11,3,5.88e-08
585,4,3,0.0119147
585,3,12,0.148384
585,13,4,0.0119147
585,14,4,8.48e-08
586,2,1,0.0283334
586,1,5,7.04e-08
586,1,6,0.0706808
586,1,7,7.23e-08
586,3,2,0.1697
586,2,8,0.0706844
586,2,9,4.65e-08
586,2,10,0.0706822
586,3,11,5.6e-08
586,4,3,0.240401
586,3,12,0.0706918
586,13,4,0.240418
